x_dt,x_geo,base,ac_m_google_n_imp,ac_m_trade_desk_l_clk,ac_m_fb_n_clk_alpha0_beta1,ac_m_youtube_n_clk_alpha0_beta1,ac_m_linkedin_l_clk_alpha0_beta1,ac_branch_prospect_visits,ac_gqv_n_actra_gix,ac_trend,ac_gqv_n_retire_gix
2020-01-05,abd,641.2376046066031,73.22674486715263,1.287104292269319,0.0,85.18335962319603,1.924530101834544,29.15725826778033,92.47699730902698,0.0,228.94615910696982
2020-01-12,abd,641.2376046066031,36.35986154088303,8.541942922466985,0.0,61.81209919281742,0.0,120.4023955523506,148.50726466089145,1.0687892527552723,165.2552078002959
2020-01-19,abd,641.2376046066031,174.29086653523026,19.122249618750384,0.0,33.84141674725323,0.9995923549986898,150.77658508349666,123.98102281901598,1.7845535709939608,125.12924437476082
2020-01-26,abd,641.2376046066031,62.18834490157798,19.02814215029469,0.0,45.56131392033224,2.07280641743995,211.00431413255967,156.15473452859626,3.371481571870204,149.51882672879444
2020-02-02,abd,641.2376046066031,128.47231044538043,15.809130523678878,0.0,72.18497321838568,4.33871619056321,87.34882624708206,110.81641621598206,3.721819107218426,133.8288919138749
2020-02-09,abd,641.2376046066031,88.13933603999233,34.28504067216746,0.0,50.11528227356697,1.8622044327683456,172.2899018281639,182.14850245758456,5.097949382912879,131.9844103250541
2020-02-16,abd,641.2376046066031,67.29507837650179,21.063270265033125,0.0,34.887235622076695,0.7413859887822825,115.17515025896935,156.5557555330703,5.257995360113112,116.59107137777701
2020-02-23,abd,641.2376046066031,78.14315153314884,12.834090779292227,0.0,46.09343960855125,1.2908399200065368,150.75173651835837,179.30013949234237,7.0255216617641,126.31159011560707
2020-03-01,abd,641.2376046066031,107.51806017139172,23.92051636366108,0.0,88.3442382159221,2.5175576697386064,104.63898651219124,258.12857946097654,7.430883659108387,120.2396204183562
2020-03-08,abd,641.2376046066031,64.93210018907227,43.71449643301772,0.0,78.55679813546118,1.0703556535244567,206.64399247841857,258.18989011662967,9.004939700052159,86.34638543443623
2020-03-15,abd,641.2376046066031,110.39577812132174,69.49196947683262,0.0,153.0530379535815,4.00534849207293,173.14738504372798,679.9187635351703,13.17425597924266,142.1156720974659
2020-03-22,abd,641.2376046066031,185.28743152960004,93.07120689704065,0.0,161.25210002921548,11.43518523519639,154.07018400021875,705.8403479365902,15.044170149725065,93.43805150389113
2020-03-29,abd,641.2376046066031,150.43942070442958,72.6009316709894,0.0,125.7859770635129,10.70262245056659,0.0,550.5963506829862,12.802171649012267,61.37860354561965
2020-04-05,abd,641.2376046066031,73.38014591437603,33.78824303793865,0.0,116.42246229035564,3.754911718661346,0.0,411.6080197956596,12.836608758568651,49.70837992518748
2020-04-12,abd,641.2376046066031,57.39339665836016,51.74193306726967,0.0,74.25095597659929,1.4604367214413705,0.0,361.876786226375,15.013510713830707,61.697678924869365
2020-04-19,abd,641.2376046066031,68.86499788670571,31.650305059881163,0.0,56.10708906595332,3.0893977766039056,0.0,409.8200111252862,16.299460808681356,78.14597166884623
2020-04-26,abd,641.2376046066031,56.30919873025053,43.46559249210798,0.0,61.39132756971245,5.883144898390453,0.0,499.2337509444624,15.477221294433928,52.174571326962045
2020-05-03,abd,641.2376046066031,58.29549410423994,19.688093298494167,0.0,44.370563546281,2.348673422669819,15.688505253373528,348.3105617620641,14.20491664162597,30.045842686897643
2020-05-10,abd,641.2376046066031,69.44406163987165,40.722360298724624,0.0,41.04737270417747,1.8974649149201608,21.31185725996104,337.9701459546424,20.43158244692952,36.73386535117126
2020-05-17,abd,641.2376046066031,69.72031082535062,37.904546973381386,0.0,64.80167523757014,1.3164077603033857,20.002202477401177,296.05447933008287,20.24135682099783,26.81505430409106
2020-05-24,abd,641.2376046066031,51.57526133829408,27.12879554034296,0.0,59.49977378981036,1.5332801727009637,0.0,266.9727477524073,19.2137134993274,27.63541067515667
2020-05-31,abd,641.2376046066031,50.36136751163814,27.861053292103094,0.0,56.56548543809543,2.9171438997903243,0.0,203.81814742746212,17.968975546810416,18.460773516394084
2020-06-07,abd,641.2376046066031,58.82439310095099,50.432800531071386,0.0,54.294258636044404,6.172378035362759,0.0,333.7471104003853,24.659902501281945,40.30540554324446
2020-06-14,abd,641.2376046066031,71.59950380599834,61.288069266699274,0.0,80.59200860465334,5.538074350453218,33.81878035020501,393.29317292566617,20.71400048271736,45.337628824298285
2020-06-21,abd,641.2376046066031,71.50502697533896,49.8511884862047,0.0,88.57244293428442,8.931064989529474,20.063665559071723,339.3876573488022,25.64659551143807,53.794904047539774
2020-06-28,abd,641.2376046066031,130.1039638368305,40.92496636497623,0.0,57.46546686689517,9.089044804431115,20.866947686246277,286.79267914446933,27.784791144586553,47.95600478778769
2020-07-05,abd,641.2376046066031,104.68430555790067,19.889130545965926,0.0,79.24479270104,4.907537326786245,0.0,224.536067046142,29.410464146004276,48.809504342797624
2020-07-12,abd,641.2376046066031,59.5971114648375,60.518479533161425,0.0,50.31568139549273,5.973304245852126,21.302187260072436,360.3379157869085,30.633467791785783,101.99221611079575
2020-07-19,abd,641.2376046066031,64.95768293795336,47.58710298693602,0.0,46.20667681744592,5.521171754598515,0.0,335.517184921139,26.293155791529614,97.92132968426749
2020-07-26,abd,641.2376046066031,100.53614912938292,65.3123264991969,0.0,41.80639461077439,1.9531464818767812,18.01968352458242,266.7110299273531,27.832573065796428,65.5697581532593
2020-08-02,abd,641.2376046066031,63.05874646485534,52.173289446229745,0.0,105.38294073336536,2.5732151293177172,16.78155826222011,230.64360569674113,26.81400835851946,54.63664558576892
2020-08-09,abd,641.2376046066031,85.56103946609024,32.70107126045626,0.0,108.36437169509777,2.279936592185584,0.0,273.65634954643093,28.491701342897663,76.01147260827955
2020-08-16,abd,641.2376046066031,114.39391924468984,47.41457148849861,0.0,70.74625037297879,2.5375869102072657,39.67652249482071,293.6279697724228,33.81129337937455,64.58852222637755
2020-08-23,abd,641.2376046066031,103.75706732244286,58.835581316945344,0.0,72.18109878049201,3.309382958926653,35.849268284561965,246.35389543519457,31.504489060245035,54.92538430768459
2020-08-30,abd,641.2376046066031,147.34305759475333,44.701681074849695,0.0,63.19012931594806,2.9140293480484933,33.87578549626772,250.69934294301171,30.672310801604944,55.145632401309896
2020-09-06,abd,641.2376046066031,103.91966737308691,53.51653388381648,0.0,69.36815246839585,2.5557821246988275,17.58821011011871,316.1086266464175,32.78671383138585,60.63131280134993
2020-09-13,abd,641.2376046066031,142.92787223848032,33.24368847031223,0.0,93.59988664379631,4.060133621029919,0.0,192.91905768391587,38.87563916352412,31.06416251371714
2020-09-20,abd,641.2376046066031,199.24240750774018,42.81380231337713,0.0,120.26425726800645,7.290805036664051,38.30262519077128,263.21320832102487,37.74057127761641,40.34540243413616
2020-09-27,abd,641.2376046066031,219.88331763622156,55.579433406808896,0.0,83.4953958995397,9.21783973922878,0.0,178.75772290186833,42.776066137680544,36.42959778857475
2020-10-04,abd,641.2376046066031,214.05715836450514,32.638314851876956,0.0,52.70883917842034,5.234433354147183,42.24960218407112,89.33433341824855,43.87988048927795,44.50288183404233
2020-10-11,abd,641.2376046066031,180.53959034272967,40.30013519992128,0.0,112.88491534547101,0.29449146573757523,35.95239932787384,114.02889480767217,38.29711643472069,44.75525717934158
2020-10-18,abd,641.2376046066031,129.99636826562426,24.525338363833214,0.0,88.50378467687014,0.0,0.0,165.88622925461473,48.94840798464232,68.68617279327717
2020-10-25,abd,641.2376046066031,161.17394508105446,34.50938202558514,0.0,88.62949484991829,0.36262467876792776,91.77825061593919,194.05978795603983,51.32598291782121,61.51919462322734
2020-11-01,abd,641.2376046066031,161.15525104352108,32.60812473453114,0.0,85.01070334321486,0.2116328087460503,21.9566408104543,116.06510887133042,50.285474613928294,50.460315886251934
2020-11-08,abd,641.2376046066031,244.77723379825517,35.00134549446844,0.0,73.20630542421343,1.6842079952458884,59.52054293988852,0.0,69.74254087140662,0.0
2020-11-15,abd,641.2376046066031,148.85036866885778,41.53280404242862,0.0,50.148354427082495,1.8876681883833002,20.581274253730268,174.07164293237716,49.327939448052405,63.0659677042723
2020-11-22,abd,641.2376046066031,111.69438319848591,36.22936362987894,0.0,71.45785130710607,2.6706702022616176,55.064107957889874,213.454748208157,44.969016111121334,73.81922299633635
2020-11-29,abd,641.2376046066031,115.07040994125866,37.289574678085245,0.0,80.48459636529189,4.121522655938305,22.963663888905362,169.94367404844442,57.484034347674765,39.58097724544094
2020-12-06,abd,641.2376046066031,78.74861198118381,61.617062981919645,0.0,54.343262840714075,4.589133205959404,0.0,250.92969416758277,50.56551883979948,83.33559338945926
2020-12-13,abd,641.2376046066031,88.82120263310877,66.79792669045707,0.0,59.60151673254063,5.663207509923276,73.71824361976107,292.2617823939958,48.097141773001745,81.1793642051742
2020-12-20,abd,641.2376046066031,113.18478394175695,68.78805120691253,0.0,70.36546346521654,8.892842068697325,19.565868002339528,289.5962517436913,52.10475093737548,86.18462114995422
2020-12-27,abd,641.2376046066031,149.3854414788002,37.801335703992265,0.0,96.41193843942663,9.291033004733967,51.67495912214424,163.89555601540468,70.18244965991705,49.48265202964284
2021-01-03,abd,641.2376046066031,50.86484780062648,60.36843667875158,0.0,46.59822334968507,4.3706862492648595,0.0,175.5019101187028,51.08402407985401,102.44113370819727
2021-01-10,abd,641.2376046066031,54.20607248017897,54.45057006562255,0.0,0.0,2.346642452564577,60.66340673453524,427.564183910271,57.08074217901602,143.28808769633483
2021-01-17,abd,641.2376046066031,128.63466896184744,32.80234507333812,0.0,6.757395101588679,2.8826197145120362,37.692660407411466,398.4947216291215,54.203677982935524,115.49936484185723
2021-01-24,abd,641.2376046066031,136.4280448101321,27.872295789026666,0.0,47.49984547103674,4.46613376196545,87.95644366677092,371.9575976397305,64.41374654386716,138.9710796089107
2021-01-31,abd,641.2376046066031,304.38531154661933,90.13096862754342,0.0,107.76773878181045,9.328030107738051,29.25771839334301,804.2287324285411,87.26431483962634,257.75144503078576
2021-02-07,abd,641.2376046066031,122.10738814244331,68.02410115360799,0.0,58.06360946812745,6.721074993064945,124.55922717585119,684.7704803031124,75.6291043087684,233.7786262486648
2021-02-14,abd,641.2376046066031,172.65358706682966,53.01326944151544,0.0,74.996722630966,6.729877714310966,58.684166879685066,806.5477373999959,90.64151211401897,224.77797824614518
2021-02-21,abd,641.2376046066031,119.89628784420196,14.599477618493133,0.0,48.73183718476709,3.2661283373284085,0.0,445.01166353567385,60.123346235865554,124.58468833249175
2021-02-28,abd,641.2376046066031,63.15856373558442,29.507842034466936,0.0,53.803381065361236,3.754198354680508,49.51498211291528,383.8873789629536,52.74421375741798,110.63339447443605
2021-03-07,abd,641.2376046066031,96.41360196878958,16.777915246221504,0.0,66.81760055039503,4.574359379589126,117.80966920297774,394.411045240495,63.79222084383677,127.85314772805503
2021-03-14,abd,641.2376046066031,130.08382036142012,25.460069778103605,0.0,75.92632496976128,4.991963765627458,113.72664349903451,336.65574843675074,75.10902207714882,135.03822872294285
2021-03-21,abd,641.2376046066031,118.21336293676661,23.892005875820512,0.0,80.4348862286575,7.172755944576837,67.05561503253858,283.5704177655428,75.0002386972137,149.82516388076675
2021-03-28,abd,641.2376046066031,131.62165448625956,39.97775840222411,0.0,136.01056111859722,8.297655904552663,279.4934016600887,268.6239035009331,86.60980262766651,121.65268662804687
2021-04-04,abd,641.2376046066031,14.158152924935106,48.66703578914816,0.0,47.61092187625871,6.836448950108802,199.15635693449624,280.7363773546995,114.91176102140419,152.56572819167195
2021-04-11,abd,641.2376046066031,30.22890338137439,30.889968270762107,0.0,79.74748063800074,3.73232612919453,214.52560260148405,226.8009723033206,83.78933764379602,150.64453548156655
2021-04-18,abd,641.2376046066031,27.757232815625915,31.92701440739261,0.0,77.71740833897483,7.586202769257853,90.00502701496109,356.83201780408245,80.29523594764399,146.51716739037252
2021-04-25,abd,641.2376046066031,49.70966705591385,33.78812237251474,0.0,81.04089052871323,8.15674401304165,69.43289970321943,367.02959860186337,83.82260655529096,110.8120217151492
2021-05-02,abd,641.2376046066031,51.651814493191466,34.43248133139836,0.0,55.37293645064975,8.520730513896147,40.07400932306092,254.20250548219667,73.6359833086593,107.4468411560792
2021-05-09,abd,641.2376046066031,24.919493065512352,21.845025163011577,0.0,59.755857745313435,5.307548878371307,35.52866742921768,300.4932267243384,66.23006232692639,102.06409742800388
2021-05-16,abd,641.2376046066031,32.117561201286584,46.883358210970144,0.0,55.14648106674533,4.402195805445852,33.60209984958108,248.67391944973707,63.53352791874017,102.96490478597684
2021-05-23,abd,641.2376046066031,25.354641946596317,37.16331839447068,0.0,58.55486021738038,5.308602796153112,163.98254005980812,151.6950619921764,78.60466467611413,78.5127952354706
2021-05-30,abd,641.2376046066031,26.093503297597564,37.09884353147785,0.0,112.10741398659924,9.623291419076958,80.44989428960059,212.6332944100369,78.19816233579614,69.33313104302272
2021-06-06,abd,641.2376046066031,27.8921004719646,27.50492610995356,0.0,60.24500628913387,6.572532794142869,33.67997025785297,249.25020306655884,66.371498653871,51.60175921025956
2021-06-13,abd,641.2376046066031,52.85763922955236,32.93927123313126,0.0,69.79531808276019,7.129998165152009,68.95445564726955,218.70029584998457,68.860759277847,56.124706893891805
2021-06-20,abd,641.2376046066031,130.41968200641165,34.44074278216733,0.0,75.6437800478824,5.532499921964994,50.8825511045617,179.313672025522,68.65456435168242,45.475604417098644
2021-06-27,abd,641.2376046066031,149.83509598730487,47.736365430985,0.0,54.45494869433452,10.24498056303226,56.420340733087436,139.18046123697266,77.12823191344773,54.02671110566719
2021-07-04,abd,641.2376046066031,76.72024719406714,41.14239210103772,0.0,46.0239622690561,8.347695947713945,41.888274285758925,177.14065306725456,87.00922018405069,80.22233344026829
2021-07-11,abd,641.2376046066031,76.40183897804364,24.539733337153976,0.0,54.23978669970466,3.704374505580802,45.915690244121286,121.35757999349345,96.5976171954767,74.74512364986174
2021-07-18,abd,641.2376046066031,73.74178439061399,24.809884654829233,0.0,56.246802684311774,2.580127692085185,95.028831521116,100.46647637613228,80.98108150680372,72.79779115959276
2021-07-25,abd,641.2376046066031,101.50932238868118,45.60344091650225,0.0,82.6438146836813,3.233602325687412,110.68627732990613,117.0198569058071,79.58583008829532,56.52822322317901
2021-08-01,abd,641.2376046066031,74.6100871040392,33.86962534371056,0.0,59.38552075761016,2.2741969194468474,123.70432974143189,87.18854353748594,90.04419154878768,63.17662978631982
2021-08-08,abd,641.2376046066031,56.38294168762524,55.30684881127838,0.0,53.04599239516422,3.5906378396339163,183.56249566538972,86.25161128757189,90.16287203209609,74.21605521520472
2021-08-15,abd,641.2376046066031,89.01052472424156,45.59724471004818,0.0,115.42363702364894,4.572364504552989,110.89755977349813,93.79458331383708,99.2291959432768,63.71564240510795
2021-08-22,abd,641.2376046066031,108.54682170112619,35.16108753842039,0.0,114.26884487322081,3.2422730120559304,84.1603246176317,88.97606262922541,95.25209511822128,52.38338807667179
2021-08-29,abd,641.2376046066031,72.56486918252526,53.62170054455882,0.0,118.6580160670277,3.2328013142972134,75.58211589279817,119.86050032270342,86.54972777494851,57.900439267649325
2021-09-05,abd,641.2376046066031,115.08515041073855,39.61040507393582,0.0,58.649880343033736,7.035079263214575,22.000581318431305,116.2973830104503,101.94398578641382,75.84194863364304
2021-09-12,abd,641.2376046066031,143.80522664714718,28.246311778944758,0.0,67.33079706168726,6.715284044251551,110.14230417533462,97.03729755238534,86.03868817053686,35.156507805961155
2021-09-19,abd,641.2376046066031,126.98045411379601,40.79709946524079,0.0,93.46576784298175,8.711517402548278,187.51722930938857,110.13730714360022,98.76359167156781,63.844203348407675
2021-09-26,abd,641.2376046066031,205.07151707167944,26.601424688835166,0.0,123.78275285842813,8.548830942298906,59.134831439393096,125.03717136608611,94.4871650009547,52.8509703902908
2021-10-03,abd,641.2376046066031,106.82547483063692,53.882717619038104,0.0,138.64606246152547,7.597856690687333,88.31398929784625,70.02555311991702,107.00870410275418,67.65381880915311
2021-10-10,abd,641.2376046066031,53.033833200649674,28.44043384738582,0.0,117.93913264338177,3.6991669471016766,52.288730574706975,138.20186018635923,128.10737455924752,90.12669167616542
2021-10-17,abd,641.2376046066031,59.42015178733858,31.213916527686674,0.0,87.96848303695286,4.2836929346199355,166.3766133040462,117.2645664302953,137.35111159199195,84.96965082614216
2021-10-24,abd,641.2376046066031,88.41972040122754,48.787437395942874,0.0,90.37043530990546,5.0659625638127865,107.1523732938094,113.28373934364237,107.2921244041048,82.08515214210702
2021-10-31,abd,641.2376046066031,77.56745481072196,29.914929064935794,0.0,69.31715403007941,4.17589176246869,167.754309325367,197.0593097911715,94.31113724021068,74.96409323568747
2021-11-07,abd,641.2376046066031,78.95318965822145,30.27065557052014,0.0,64.07748670032048,6.236728839154713,120.0031981468213,169.15986834302964,102.26358269011713,107.25126490802664
2021-11-14,abd,641.2376046066031,84.00671550976872,24.13486194155148,0.0,79.44357505697458,7.987637264946375,79.52525337703567,231.20836192561202,102.71290326471225,102.80438891140348
2021-11-21,abd,641.2376046066031,133.2475651878986,13.331542117625066,0.0,72.22158252869838,7.718203765573623,91.41756153863865,241.6214147767468,119.28996682409742,96.29309457129438
2021-11-28,abd,641.2376046066031,112.00254991837289,22.87915168165194,0.0,85.41554057572411,7.072975182524055,78.87022340793919,27.7944188444651,138.62297388114533,20.139775688622706
2021-12-05,abd,641.2376046066031,110.78700261471771,24.82287801726737,0.0,120.16904935171266,4.58929001914209,64.17805483211896,135.70077473223432,113.93928659414921,98.32848742666772
2021-12-12,abd,641.2376046066031,146.8248919094114,23.586344817404072,0.0,105.32703266717755,7.9612256336467055,88.0040579727396,116.29967281768312,118.35109530575534,84.27049100451985
2021-12-19,abd,641.2376046066031,124.56600282484878,19.09029973765216,0.0,89.79457019433782,3.9013071853798533,120.60630465116303,76.50451087166891,131.0413561793663,87.77208786099735
2021-12-26,abd,641.2376046066031,132.5462131721071,29.26716923709803,0.0,83.74667171527206,6.4960084633588435,0.0,0.0,125.72802741248886,48.2816588638836
2022-01-02,abd,641.2376046066031,99.48700161621261,28.38457873936679,0.0,48.151391149221325,11.754975768671683,61.031130365912574,96.78508909824589,169.02967558774353,175.32566478091712
2022-01-09,abd,641.2376046066031,0.0,22.39356991095504,0.0,0.5623938631305955,6.085449494447787,127.96503818677184,225.47887625566668,119.2717468458686,196.05780638436974
2022-01-16,abd,641.2376046066031,7.552823122164658,32.73039606761262,0.0,1.3130727249567173,8.596687728277557,20.51453723620318,173.50719672063488,115.81792786802761,145.36714811026482
2022-01-23,abd,641.2376046066031,28.552709961302057,21.99945183646797,0.0,2.440223412991572,6.462149371811011,62.85645177467845,177.2084289571285,119.40446998908584,120.37954103195726
2022-01-30,abd,641.2376046066031,83.92236831771967,15.65734182556116,0.0,13.629100109181891,6.660779323155499,54.567947856860386,249.99164862045836,104.62809618116147,160.2422447230259
2022-02-06,abd,641.2376046066031,21.910153769447067,24.678445379230094,0.0,5.313056500788967,4.319656526958727,109.46435863201992,212.16803446115986,105.91468648654312,174.70056612375413
2022-02-13,abd,641.2376046066031,39.631261508810695,8.722636978573284,0.0,85.46166033832355,5.17135011827094,116.6537571619569,193.80240299634102,97.63411114434686,134.04567407478297
2022-02-20,abd,641.2376046066031,67.57826840667664,21.36968210098605,0.0,57.24916356833336,4.212980018465702,52.53749141908671,203.6603772992296,103.5331092724653,110.67890117848837
2022-02-27,abd,641.2376046066031,74.80193945222778,13.976542405816874,0.0,37.68706857044828,3.3263188964944588,32.00449316491086,236.8507560821359,95.45686817673746,119.52214727818328
2022-03-06,abd,641.2376046066031,70.3631787711278,11.967290479712226,0.0,46.136460955742194,2.9541406717223926,129.20488630330874,221.97194373273138,97.20208828085912,105.16487013002714
2022-03-13,abd,641.2376046066031,92.9737476254313,14.949977327788082,0.0,47.56935450289997,3.757009731382809,122.0947090255179,236.64866588341656,123.55452226491552,113.01768659077975
2022-03-20,abd,641.2376046066031,130.14707422181797,23.080261076993526,0.0,47.167170399499504,8.242471222904605,65.64880582728446,190.8645645646203,100.52472187897405,106.86822049145584
2022-03-27,abd,641.2376046066031,145.44130107674516,25.67525645798145,0.0,49.172219519606244,11.32375175963016,158.284099380878,204.5282237480861,108.65781559030913,127.99152045474285
2022-04-03,abd,641.2376046066031,108.96911796194368,8.605162913386337,0.0,38.22944242091492,4.578715025225653,151.6168859787245,192.35106713927595,94.48038077969677,130.66609368132868
2022-04-10,abd,641.2376046066031,57.54723194340971,11.18620438109793,0.0,62.24165437087224,8.970937346047192,76.70646939192824,283.83491621402186,120.52085676237932,165.26745439383518
2022-04-17,abd,641.2376046066031,81.67281575514527,14.419169033203206,0.0,38.93356611671327,8.418985097281723,154.36287361899872,203.99458968866986,122.29481090094225,169.98614348314263
2022-04-24,abd,641.2376046066031,75.63568829551089,10.99148025818097,0.0,42.49435777320566,8.003901410848806,123.76040183072197,239.8771758104173,131.83171658989457,130.3608614919152
2022-05-01,abd,641.2376046066031,82.75484486959765,7.460042283419212,0.0,32.8302742321249,7.431139699374477,71.15585152211793,206.87551655889112,114.64211769783843,78.3576290265125
2022-05-08,abd,641.2376046066031,74.27269856244013,0.0,0.0,56.891197356194255,4.498811028201935,122.03820910529636,236.5391555627019,132.16382728684584,70.11644716975161
2022-05-15,abd,641.2376046066031,60.38589199258628,14.66566921368602,0.0,43.29885344836711,4.381044395248564,0.0,192.8361566161228,119.49122065383824,59.38468108547062
2022-05-22,abd,641.2376046066031,60.26959025579055,9.891957165350828,0.0,57.810827686242654,5.26225236093012,39.96442337489067,169.00491072488987,131.96946050688067,57.403402606010054
2022-05-29,abd,641.2376046066031,87.60045269378864,17.365685614967393,0.0,41.116803656019265,9.545040708615009,69.42201464269108,171.25362754683383,154.06151765989185,44.31785984440803
2022-06-05,abd,641.2376046066031,43.83790571155186,22.95029987559913,0.0,51.09426584213357,5.969048943961338,129.2063611098082,68.29983920827297,144.51448875283165,45.365755915876804
2022-06-12,abd,641.2376046066031,79.25661036730743,14.994326326746048,0.0,65.10564935855766,6.699527715919031,90.14994687929914,142.96262560767397,152.44648158017708,64.74400552560186
2022-06-19,abd,641.2376046066031,93.08941181618037,16.385944738256807,0.0,47.640369188952704,7.247700947488131,99.93764772095716,169.04988792354433,136.26279378406528,72.7303271728313
2022-06-26,abd,641.2376046066031,120.77482412872742,20.46249195372007,0.0,78.46977269077185,6.101756869290202,100.45856830023038,127.44828975411538,138.04315959682435,57.717971679627766
2022-07-03,abd,641.2376046066031,60.18384241220104,8.696858606935969,0.0,52.32249054481633,5.431931796575403,0.0,119.02086091290687,129.91449467916547,57.49483866926403
2022-07-10,abd,641.2376046066031,72.21346019749467,11.511982228491723,0.0,23.803025774656017,6.439283376313928,27.044398260198598,114.36762319070338,188.69344742730058,56.97349077053133
2022-07-17,abd,641.2376046066031,85.73049853125451,20.75566155502405,0.0,28.862667999392546,6.364116281108866,58.59882597895365,123.90381890732729,137.32505834098407,67.3353290921811
2022-07-24,abd,641.2376046066031,122.98453033268454,9.971022800263487,0.0,18.686209225706396,5.950354940861856,108.29735223945056,160.29192918280486,153.4290782574832,70.51793355215214
2022-07-31,abd,641.2376046066031,119.41270090948494,13.382289872434939,-0.0,12.936586214288718,4.25459131059988,39.665016198007244,125.80406437799377,141.5437310610084,75.96446045121499
2022-08-07,abd,641.2376046066031,66.45337195857476,31.261804726450407,0.0,22.452444827262013,3.5888885484737116,95.51634010804261,161.57100910776867,137.35663350276218,69.5126894101649
2022-08-14,abd,641.2376046066031,81.75607031387973,12.367123586113873,0.0,21.939934539666073,4.083216005247408,20.217523269692414,149.62073130984274,146.44517274677102,81.31114335786847
2022-08-21,abd,641.2376046066031,92.9474038048469,11.78998966136176,0.0,18.276629589231195,5.241610042629527,52.664268509905995,167.03331199882433,128.09246092365407,60.515988029984605
2022-08-28,abd,641.2376046066031,115.77769310463368,14.063492601540508,0.0,26.259415240351142,6.1626835144589185,65.27119493794318,161.01418210017545,159.91440843831592,70.83567745538325
2022-09-04,abd,641.2376046066031,130.31616052648562,13.4175756411754,0.0,29.349906525686954,6.300794870982696,41.314053577687105,131.03425522524688,152.92933978465518,55.385830208421346
2022-09-11,abd,641.2376046066031,121.01605258507634,10.050878646789338,0.0,44.898149998733345,6.2773635835370625,46.53443429653771,98.39436240760136,173.4924896886749,57.928277766486495
2022-09-18,abd,641.2376046066031,116.54824363078876,20.855636481319937,0.0,30.057122932944054,4.046354783984043,110.23847044719099,135.97083040922303,137.97780816420774,49.2620845926202
2022-09-25,abd,641.2376046066031,146.72596564187373,9.04355429699328,0.0,112.56883642257269,5.2302642517417555,35.85173224033263,113.70961273052491,135.57408860891573,44.62994199936389
2022-10-02,abd,641.2376046066031,184.98705643357283,12.503147213614993,-0.0,125.76307962623962,8.403651971844997,80.10785932891547,84.6917112205328,152.53144105038712,34.519179655066914
2022-10-09,abd,641.2376046066031,55.480352698321006,12.876329766492555,0.0,124.02199879333243,7.145314222302792,68.82628425135664,145.52918625037273,175.9558708305614,57.11882210838991
2022-10-16,abd,641.2376046066031,54.34895039616311,14.86655487682085,0.0,80.31200450207189,7.719981702295952,128.00599088776391,112.77551817411064,164.76131454542852,57.20182732847303
2022-10-23,abd,641.2376046066031,31.876645184920317,29.56263650294659,0.0,64.02987115694536,6.552893353755165,20.651342589358567,130.9981984948335,160.58661650358962,71.19075815354745
2022-10-30,abd,641.2376046066031,26.28466821495716,8.277323826315838,0.0,123.94736950640973,7.37656828781666,138.1647723855485,146.0706989520542,154.5342758161865,68.04161489175277
2022-11-06,abd,641.2376046066031,36.257864687971754,16.768668533118817,0.0,101.90716805883011,9.609870210462061,0.0,136.02693482108543,169.03545078275923,61.603013950341854
2022-11-13,abd,641.2376046066031,57.88989226953793,18.010561733991228,0.0,80.06638756382057,10.359773295073813,21.155557520686376,156.56269787791348,167.88772494867803,48.61928217796079
2022-11-20,abd,641.2376046066031,90.64282814427759,24.64734007079624,0.0,125.54294412375978,11.508210316921879,119.95145798146137,126.81520046786316,159.71795480659932,68.91751467145059
2022-11-27,abd,641.2376046066031,163.410415804078,14.358372673545762,0.0,127.09302376400285,10.42498513516758,80.95499966787568,0.0,162.76792684157087,0.0
2022-12-04,abd,641.2376046066031,199.69766867477193,13.982286151677311,-0.0,126.00417099922387,7.793618974602743,100.32678544511016,106.06758452643636,162.44213227558646,69.17070779336215
2022-12-11,abd,641.2376046066031,219.0820288290093,24.235690738186022,-0.0,132.23960605306988,12.442968070536155,21.058310179135184,133.57972659044472,171.60231793237048,84.6926329703773
2022-12-18,abd,641.2376046066031,198.31982516627042,15.808026775032566,0.0,119.70737943535362,8.996119502382115,57.187900103153346,141.0739143030915,156.3550153894196,87.61873090357705
2022-12-25,abd,641.2376046066031,216.23748564925216,20.775238994513526,0.0,130.5226178021275,13.382686587472753,20.78489079865272,0.0,171.58828989360657,79.61237213040144
